TP1,ZFT,ECH,PER,NDEP,T1,T2,T3,T4,T5,T6,T7,T8,T8A,T8B,T9,T10,T11,T8C,TOIS,TDIS,TDIP,DP1,ZFD,D2A,D2B,D3,D4,D5A,D5B,D6,D7,D8,D9,D10,MODP,MOIP,DOIB,DIST,DISP,PP1,ZFP,JOUR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P14,P15,DP15,P16,P17,P18,P18A,P19,P20,P21,P22,P23,P24,P25,P26,COEP,P12A,P24A,P24B,MP1,ZFM,DATE,M1,M2,M3,M4,M5,M6,M7A,M8A,M9A,M10A,M11A,M12A,M13A,M7B,M8B,M9B,M10B,M11B,M12B,M13B,M7C,M8C,M9C,M10C,M11C,M12C,M13C,M7D,M8D,M9D,M10D,M11D,M12D,M13D,M14,M15A,M16A,M17A,M18A,M19A,M20A,M15B,M16B,M17B,M18B,M19B,M20B,M15C,M16C,M17C,M18C,M19C,M20C,M15D,M16D,M17D,M18D,M19D,M20D,M21,M22,M23,COEM,M24-1,M24-2,M12BIS,OP1,ZFO,O1A,O1B,O1C,O1D,O1E,O1F,O1G,O2,O3A,O3B,O3C,O3D,O3E,O3F,O3G,O3H,O3I,O4,O5A,O5B,O5C,O5D,O5E,O5F,O5G,O6A,O6B,O6C,O7A,O7B,O7C,O8A,O8B,O8C,COO2,O5H,O5I,O9,O10-1,O10-2,O11,O12-1,O12-2,O13,O14-1,O14-2,O14-3,O15,O16,O17-1,O17-2,O17-3,O18-1,O18-2,O18-3,O19-1,O19-2,O19-3,O20,O21,O22-1,O22-2,O23,O24-1,O24-2,O24-3,O25-1,O25-2,O26,O2B,O27-1,O27-2,O27-3,O28-1,O28-2,O29-1,O29-2,O30,O31,O32A,O33,O34,O35-1,O35-2
4,240003,144,2,3,2,2,31,213002,102004,5,,,,,,,,,2740,4110,4110,3,240003,1,,240003,900,11,,,102004,945,45,2,31,21,13710,23870,23870,2,240003,3,1,2,2,42,2.0,1.0,1.0,4.0,1.0,0.0,21.0,1.0,2.0,102004.0,11149,2.0,,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,64.99943,1.0,5.0,,1,240003,5032015,3,1,1,4.0,1,2,1.0,1.0,1998.0,4.0,1.0,1.0,2.0,3.0,1.0,2009.0,8.0,2.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,1,55.12072,5.0,10.0,2.0,5.0,240003.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,6.0,5.0,13.0,27.0,38.0,4.0,11.0,15.0,321.454,2.0,1.0,5.0,,,,,,2.0,1.0,2.0,,4.0,69290.0,,,,,,,2.0,3.0,7.0,4.0,2.0,3.0,,1.0,4.0,12.0,13.0,1.0,6.0,3.0,1.0,4.0,10.0,11.0,3.0,4.0,13.0,14.0,2.0,31.0,2.0,1.0,2.0,,
4,308004,104,1,2,1,0,21,303551,308004,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,10230,13630,13630,3,308004,32,,303551,1145,1,,,308004,1220,35,1,21,21,10230,13630,13630,2,308004,1,1,1,1,48,3.0,1.0,1.0,2.0,2.0,0.0,51.0,4.0,2.0,301851.0,7859,1.0,3.0,,1.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,6.0,54.31177,,4.0,5.0,1,308004,24032015,1,1,1,4.0,1,2,1.0,3.0,1991.0,5.0,1.0,1.0,2.0,1.0,3.0,1994.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,60.9116,,,,5.0,308004.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,13.0,22.0,3.0,27.0,33.0,15.0,17.0,21.0,61.89576,2.0,,5.0,,,,,,2.0,2.0,14.0,,2.0,38053.0,7.0,16.0,,10.0,,,10.0,,,5.0,3.0,2.0,,,,,,,,,,,,,,,14.0,,2.0,21.0,2.0,1.0,2.0,,
4,235001,70,2,2,1,0,21,236004,235001,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2050,2480,2480,3,235001,11,,236004,1850,1,,,235001,1900,10,1,21,21,2050,2480,2480,2,235001,4,1,2,2,51,2.0,2.0,1.0,4.0,2.0,0.0,46.0,4.0,2.0,236004.0,2047,1.0,2.0,,1.0,3.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,92.5178,,5.0,,1,235001,23012015,1,1,1,4.0,1,3,1.0,1.0,2005.0,6.0,1.0,2.0,1.0,1.0,1.0,2004.0,4.0,1.0,2.0,1.0,1.0,1.0,2008.0,4.0,1.0,2.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,2,82.29981,1.0,9.0,2.0,5.0,235001.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0,24.0,28.0,13.0,27.0,4.0,11.0,4.0,33.0,317.3919,2.0,1.0,2.0,2.0,,1.0,3.0,,,,,,4.0,69383.0,,,,,,,7.0,10.0,,3.0,2.0,3.0,,1.0,13.0,,,1.0,2.0,1.0,1.0,1.0,,,5.0,6.0,1.0,2.0,2.0,21.0,2.0,1.0,2.0,,
4,130003,86,1,1,1,0,11,130003,104001,10,0.0,1.0,0.0,0.0,4.0,2.0,0.0,,3490,4310,4310,3,130003,1,,130003,745,13,,,104751,825,40,1,11,11,3490,4310,4310,2,130003,4,1,2,2,57,1.0,1.0,1.0,6.0,2.0,0.0,32.0,4.0,2.0,901453.0,72386,1.0,3.0,,5.0,1.0,1.0,5.0,2.0,5.0,4.0,1.0,1.0,53.99399,,4.0,,1,130003,9012015,4,2,1,1.0,1,2,1.0,3.0,2010.0,5.0,1.0,1.0,2.0,1.0,1.0,2010.0,5.0,4.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,1,46.43204,8.0,9.0,2.0,5.0,130003.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,24.0,3.0,27.0,4.0,34.0,4.0,7.0,1.0,80.97731,2.0,2.0,5.0,,,,,,2.0,2.0,11.0,12.0,4.0,69387.0,5.0,9.0,18.0,,,,,,,5.0,1.0,3.0,5.0,1.0,2.0,10.0,,2.0,4.0,3.0,1.0,10.0,,,5.0,6.0,2.0,5.0,5.0,,1.0,3.0,,,
4,257003,73,1,1,1,0,21,257003,125351,0,7.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,17800,22630,22630,3,257003,1,,257003,515,13,,,975000,830,195,3,53,53,0,0,0,2,257003,4,1,2,1,59,1.0,1.0,1.0,4.0,1.0,0.0,32.0,4.0,2.0,120001.0,16195,1.0,2.0,,5.0,5.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,38.70498,,4.0,,1,257003,6022015,2,1,1,3.0,1,2,1.0,3.0,2006.0,6.0,1.0,1.0,2.0,1.0,3.0,2007.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,52.40191,9.0,,,5.0,257003.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,13.0,9.0,10.0,6.0,17.0,36.0,37.0,49.7017,3.0,2.0,3.0,1.0,6.0,4.0,1.0,,,,,,4.0,69383.0,7.0,,,12.0,,,10.0,,,5.0,1.0,3.0,,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,5.0,,2.0,2.0,,3.0,
4,117752,114,2,2,1,0,21,209002,201451,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,6470,12080,12080,3,117752,63,13.0,209002,848,11,,,201451,900,12,1,21,21,6470,12080,12080,2,117752,3,1,1,1,30,1.0,1.0,1.0,6.0,1.0,0.0,36.0,4.0,2.0,201451.0,6581,1.0,2.0,,5.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,81.55063,,5.0,,1,117752,22012015,4,3,1,4.0,1,2,1.0,1.0,1996.0,4.0,1.0,2.0,4.0,3.0,3.0,2012.0,5.0,3.0,2.0,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,77.6637,6.0,9.0,2.0,5.0,117752.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,24.0,4.0,10.0,22.0,25.0,17.0,2.0,164.5291,2.0,1.0,4.0,,,,,,1.0,2.0,,,5.0,69383.0,,,,,,,1.0,7.0,,5.0,2.0,5.0,,1.0,1.0,13.0,,1.0,8.0,3.0,1.0,1.0,12.0,,5.0,6.0,1.0,8.0,4.0,,1.0,2.0,,2.0,
4,257001,120,3,3,1,0,22,257001,257002,1,,,,,,,,,2750,3990,3990,3,257001,1,,257001,1700,54,,,257002,1705,5,1,22,22,2750,3990,3990,2,257001,4,1,1,3,27,1.0,1.0,1.0,2.0,1.0,0.0,61.0,4.0,2.0,257001.0,1613,1.0,2.0,,1.0,1.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,121.1378,,5.0,,1,257001,27032015,2,1,1,1.0,1,2,1.0,1.0,1991.0,6.0,1.0,1.0,3.0,1.0,1.0,1991.0,9.0,1.0,1.0,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,1,85.12674,1.0,2.0,,5.0,257001.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,7.0,10.0,25.0,26.0,4.0,3.0,25.0,349.7599,2.0,1.0,4.0,,,,,,2.0,2.0,,,2.0,69294.0,18.0,,,,,,,,,5.0,3.0,5.0,,1.0,1.0,11.0,12.0,2.0,7.0,1.0,1.0,3.0,8.0,11.0,1.0,2.0,3.0,12.0,4.0,,2.0,2.0,,6.0,7.0
4,142003,12,2,2,1,5,31,112002,121251,3,,,,,,,,,5970,8955,8955,3,142003,13,,112002,1715,1,,,142003,1800,45,2,31,22,9090,13815,13815,2,142003,2,1,2,2,61,2.0,2.0,1.0,3.0,2.0,0.0,32.0,3.0,2.0,888888.0,0,3.0,,1.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,50.1385,1.0,4.0,,1,142003,10122014,4,3,1,3.0,1,2,1.0,7.0,2007.0,3.0,1.0,2.0,2.0,1.0,7.0,2009.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,55.95817,1.0,,2.0,5.0,142003.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,9.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,7.0,14.0,22.0,34.0,37.0,25.0,27.0,32.0,77.73334,3.0,1.0,4.0,,,,,,2.0,4.0,14.0,,2.0,69383.0,,,,,,,7.0,8.0,,1.0,2.0,4.0,,2.0,2.0,,,1.0,2.0,4.0,2.0,13.0,,,4.0,5.0,1.0,2.0,2.0,31.0,2.0,2.0,,2.0,7.0
4,220451,39,1,2,1,0,21,223006,220451,0,7.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,11530,15900,15900,3,220451,11,,223006,1830,1,,,220451,1915,45,1,21,21,11530,15900,15900,2,220451,5,1,1,1,31,2.0,1.0,1.0,3.0,1.0,0.0,69.0,4.0,2.0,223006.0,11530,1.0,2.0,,1.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,107.0485,,5.0,,1,220451,14032015,5,6,2,,2,1,1.0,1.0,1999.0,7.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,49.75989,3.0,,2.0,5.0,220451.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,22.0,10.0,1.0,13.0,3.0,23.0,17.0,4.0,,108.4678,1.0,1.0,4.0,,,,,,2.0,1.0,13.0,,2.0,69382.0,2.0,,,12.0,,,8.0,,,1.0,2.0,3.0,,2.0,2.0,,,1.0,,5.0,1.0,3.0,10.0,,10.0,,13.0,14.0,5.0,,2.0,3.0,,,
4,306002,18,2,1,1,0,21,306002,306002,0,2.0,2.0,0.0,1.0,0.0,,0.0,0.0,802,1444,1444,3,306002,1,,306002,730,61,22.0,,306002,735,5,1,21,21,802,1444,1444,2,306002,2,1,2,2,42,1.0,1.0,1.0,5.0,1.0,0.0,54.0,4.0,2.0,613008.0,9640,1.0,2.0,,2.0,1.0,4.0,5.0,1.0,3.0,5.0,1.0,1.0,55.68563,,5.0,5.0,1,306002,15102014,1,1,1,3.0,1,2,1.0,5.0,2003.0,13.0,1.0,1.0,2.0,1.0,4.0,2009.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,1,53.30323,,,,5.0,306002.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,9.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,13.0,18.0,3.0,3.0,38.0,27.0,33.0,21.0,17.0,127.4583,1.0,,5.0,,,,,,2.0,11.0,14.0,,3.0,38537.0,16.0,19.0,,,,,6.0,7.0,,5.0,3.0,2.0,,,,,,,,,,,,,,,1.0,12.0,5.0,,2.0,1.0,2.0,,
4,211001,106,1,3,1,1,22,240753,211001,2,,,,,,,,,9510,14560,14560,3,211001,30,,240753,1900,1,,,211001,1930,30,1,22,22,9510,14560,14560,2,211001,1,1,2,2,45,2.0,2.0,1.0,3.0,2.0,0.0,54.0,4.0,2.0,246002.0,2798,1.0,2.0,,2.0,2.0,5.0,5.0,1.0,2.0,4.0,1.0,1.0,67.41873,,5.0,,1,211001,20012015,3,3,2,,2,2,1.0,1.0,2001.0,4.0,1.0,2.0,2.0,1.0,3.0,1968.0,10.0,1.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1,62.15166,4.0,,2.0,5.0,211001.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,13.0,6.0,24.0,10.0,22.0,,15.0,12.0,8.0,158.8195,2.0,1.0,2.0,2.0,,4.0,1.0,3.0,,,,,4.0,69383.0,10.0,15.0,,,,,7.0,8.0,,5.0,2.0,3.0,,1.0,1.0,,,1.0,4.0,5.0,1.0,13.0,,,7.0,,2.0,8.0,5.0,,2.0,2.0,,7.0,
4,214004,37,2,3,1,1,21,205001,209001,0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2170,2670,2670,3,214004,28,,205001,1700,54,,,209001,1705,5,1,21,21,2170,2670,2670,2,214004,4,1,2,2,23,1.0,1.0,1.0,0.0,3.0,0.0,89.0,4.0,2.0,213006.0,2770,1.0,1.0,,5.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,,113.3616,,5.0,,1,214004,27022015,4,2,1,4.0,1,3,1.0,3.0,2006.0,7.0,1.0,1.0,3.0,1.0,3.0,2004.0,4.0,1.0,3.0,2.0,1.0,3.0,2002.0,4.0,1.0,3.0,2.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1,86.36778,8.0,9.0,,5.0,214004.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,9.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,15.0,37.0,29.0,26.0,21.0,133.0187,2.0,1.0,2.0,2.0,,4.0,1.0,,,,,,2.0,69383.0,,,,,,,9.0,,,5.0,3.0,4.0,,2.0,2.0,,,3.0,,3.0,1.0,1.0,2.0,8.0,,,1.0,4.0,,,2.0,1.0,2.0,,
4,131002,79,2,3,1,0,21,125003,131002,2,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,3980,5740,5740,3,131002,63,22.0,125003,825,1,,,131002,850,25,1,21,21,3980,5740,5740,2,131002,1,1,1,1,74,2.0,2.0,1.0,2.0,2.0,0.0,61.0,3.0,2.0,242451.0,7638,1.0,2.0,,2.0,1.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,58.64711,1.0,5.0,,1,131002,6012015,4,3,1,3.0,2,2,1.0,2.0,1992.0,9.0,1.0,1.0,3.0,1.0,3.0,2014.0,7.0,3.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,72.01975,1.0,6.0,2.0,5.0,131002.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,22.0,3.0,7.0,13.0,3.0,1.0,18.0,4.0,7.0,112.1145,1.0,3.0,5.0,,,,,,2.0,2.0,,,5.0,69383.0,,,,,,,2.0,3.0,9.0,3.0,1.0,3.0,,1.0,2.0,3.0,7.0,1.0,2.0,5.0,1.0,1.0,2.0,10.0,4.0,5.0,12.0,13.0,5.0,,2.0,2.0,,4.0,6.0
4,306002,18,2,3,1,0,21,613008,306002,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,9640,12690,12690,3,306002,11,,613008,1700,64,22.0,,306002,1720,20,1,21,21,9640,12690,12690,2,306002,2,1,2,2,42,1.0,1.0,1.0,5.0,1.0,0.0,54.0,4.0,2.0,613008.0,9640,1.0,2.0,,2.0,1.0,4.0,5.0,1.0,3.0,5.0,1.0,1.0,55.68563,,5.0,5.0,1,306002,15102014,1,1,1,3.0,1,2,1.0,5.0,2003.0,13.0,1.0,1.0,2.0,1.0,4.0,2009.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,1,53.30323,,,,5.0,306002.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,9.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,13.0,18.0,3.0,3.0,38.0,27.0,33.0,21.0,17.0,127.4583,1.0,,5.0,,,,,,2.0,11.0,14.0,,3.0,38537.0,16.0,19.0,,,,,6.0,7.0,,5.0,3.0,2.0,,,,,,,,,,,,,,,1.0,12.0,5.0,,2.0,1.0,2.0,,
4,128004,17,2,2,2,2,33,122251,118251,0,,,,,,,,,2760,4140,4140,3,128004,11,,242452,2000,1,,,128004,2050,50,3,33,33,8590,12885,12885,2,128004,2,1,1,4,29,1.0,1.0,1.0,5.0,1.0,0.0,46.0,2.0,2.0,242452.0,8426,3.0,,3.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,46.2004,1.0,4.0,,1,128004,19112014,3,3,1,4.0,1,2,1.0,3.0,2008.0,9.0,1.0,2.0,4.0,1.0,3.0,2006.0,6.0,1.0,2.0,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,52.02773,6.0,,2.0,5.0,128004.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,12.0,3.0,10.0,22.0,3.0,4.0,11.0,94.03074,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,5.0,69383.0,,,,,,,,,,1.0,1.0,3.0,5.0,1.0,1.0,8.0,,1.0,3.0,1.0,1.0,1.0,10.0,,5.0,7.0,8.0,11.0,5.0,,2.0,2.0,,1.0,2.0
4,256002,115,2,2,1,5,21,126451,256002,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,18620,28260,28260,3,256002,11,,126451,1830,1,,,256002,1920,50,1,21,21,18620,28260,28260,2,256002,5,1,1,1,42,1.0,1.0,1.0,6.0,1.0,0.0,47.0,4.0,2.0,126451.0,18620,1.0,3.0,,3.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,1.0,60.38767,,3.0,,1,256002,21032015,1,1,1,4.0,1,2,1.0,6.0,2013.0,5.0,2.0,1.0,2.0,1.0,5.0,2014.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,1,66.60377,8.0,9.0,,5.0,256002.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,13.0,13.0,38.0,33.0,15.0,17.0,23.0,111.8142,1.0,1.0,5.0,,,,,,2.0,2.0,,,2.0,38544.0,,,,,,,6.0,10.0,,4.0,1.0,4.0,,2.0,3.0,,,8.0,,3.0,2.0,13.0,,,2.0,6.0,14.0,,5.0,,2.0,2.0,,2.0,
4,228004,22,2,4,1,5,21,228004,228004,0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,384,691,691,3,228004,62,22.0,228004,1140,1,,,228004,1150,10,1,21,21,384,691,691,2,228004,3,1,2,2,38,1.0,1.0,1.0,6.0,2.0,0.0,36.0,4.0,2.0,201001.0,10753,1.0,3.0,,1.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,6.0,162.5113,,5.0,,1,228004,11122014,4,2,1,4.0,1,2,1.0,4.0,2013.0,6.0,1.0,1.0,2.0,3.0,4.0,1998.0,6.0,2.0,3.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1,149.0375,4.0,10.0,,5.0,228004.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,24.0,31.0,30.0,38.0,31.0,13.0,15.0,1.0,17.0,292.0612,2.0,3.0,5.0,,,,,,2.0,14.0,,,3.0,69292.0,9.0,18.0,,,,,7.0,8.0,,1.0,2.0,5.0,,1.0,13.0,,,1.0,8.0,1.0,1.0,8.0,,,4.0,,1.0,14.0,4.0,,2.0,2.0,,2.0,6.0
4,131001,110,1,2,2,6,33,116251,131001,4,,,,,,,,,3290,4935,4935,3,131001,13,,938185,1830,1,,,131001,2000,90,2,33,51,96280,144420,82883,2,131001,3,1,1,1,27,1.0,1.0,1.0,6.0,1.0,0.0,36.0,2.0,2.0,125001.0,3484,2.0,,2.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,94.27377,1.0,1.0,,1,131001,15012015,4,3,1,4.0,1,2,1.0,3.0,2012.0,4.0,1.0,2.0,1.0,1.0,3.0,2012.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2,72.01975,3.0,6.0,2.0,5.0,131001.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,3.0,7.0,2.0,3.0,11.0,17.0,18.0,4.0,185.6221,2.0,1.0,5.0,,,,,,2.0,1.0,3.0,4.0,2.0,69383.0,,,,,,,3.0,7.0,8.0,1.0,2.0,5.0,,1.0,2.0,3.0,9.0,3.0,4.0,3.0,1.0,5.0,8.0,10.0,4.0,5.0,2.0,12.0,5.0,,2.0,2.0,,4.0,8.0
4,206002,41,3,4,1,1,21,121003,206002,0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1990,2750,2750,3,206002,29,,121003,1815,1,,,206002,1825,10,1,21,21,1990,2750,2750,2,206002,2,1,1,3,22,1.0,1.0,1.0,0.0,4.0,0.0,88.0,4.0,2.0,121002.0,2025,1.0,3.0,,4.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,,104.5314,,4.0,,1,206002,26112014,4,1,1,4.0,1,3,1.0,1.0,2002.0,9.0,1.0,1.0,2.0,1.0,7.0,2011.0,6.0,2.0,1.0,2.0,1.0,1.0,1997.0,6.0,1.0,1.0,2.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,1,75.73054,1.0,9.0,,5.0,206002.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,27.0,3.0,3.0,22.0,34.0,29.0,3.0,31.0,406.0349,1.0,1.0,4.0,,,,,,2.0,11.0,13.0,,3.0,69383.0,,,,,,,1.0,2.0,3.0,5.0,3.0,3.0,,1.0,3.0,8.0,,1.0,2.0,1.0,1.0,1.0,10.0,,4.0,5.0,2.0,8.0,,,2.0,1.0,2.0,,
4,307002,92,3,1,1,0,21,307002,215851,1,4.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,42890,58030,58030,3,307002,1,,307002,750,24,,,215851,850,60,1,21,21,42890,58030,58030,2,307002,2,1,2,3,20,1.0,1.0,1.0,0.0,3.0,0.0,89.0,4.0,2.0,215851.0,42891,1.0,3.0,,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,,51.2817,,4.0,5.0,1,307002,25022015,1,1,1,4.0,1,4,1.0,3.0,2015.0,5.0,2.0,3.0,2.0,1.0,1.0,2009.0,4.0,1.0,1.0,2.0,1.0,1.0,2001.0,5.0,1.0,1.0,2.0,1.0,1.0,2007.0,4.0,1.0,1.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,1,56.37952,,,,5.0,307002.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,11.0,26.0,35.0,28.0,15.0,21.0,4.0,192.82,2.0,,5.0,,,,,,2.0,11.0,,,1.0,38053.0,1.0,15.0,,11.0,,,3.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,8.0,13.0,,,2.0,1.0,2.0,,
